Date,Max_temp
2019-11-15,32.7
2019-11-16,33.2
2019-11-17,34.2
2019-11-18,33.7
2019-11-19,33.6
2019-11-20,33.4
2019-11-21,33.2
2019-11-22,33.2
2019-11-23,33.3
2019-11-24,32.9
2019-11-25,32.1
2019-11-26,33.1
2019-11-27,32.8
2019-11-28,33.6
2019-11-29,32.6
2019-11-30,34.1
2019-12-01,33.5
2019-12-02,32.5
2019-12-03,27.9
2019-12-04,31.7
2019-12-05,31.8333333333333
2019-12-06,31.1
2019-12-07,30.9666666666667
2019-12-08,31.4
2019-12-09,31.5
2019-12-10,32.1666666666667
2019-12-11,33.0
2019-12-12,32.8
2019-12-13,32.0
2019-12-14,32.5
2019-12-15,33.1
2019-12-16,32.8
2019-12-17,32.2
2019-12-18,31.6
2019-12-19,30.9
2019-12-20,31.4
2019-12-21,31.75
2019-12-22,30.6
2019-12-23,33.1
2019-12-24,30.3
2019-12-25,31.3
2019-12-26,31.7
2019-12-27,29.1
2019-12-28,28.9
2019-12-29,28.0
2019-12-30,29.3
2019-12-31,29.8
2020-01-01,27.5
2020-01-02,31.4
2020-01-03,30.6
2020-01-04,25.0
2020-01-05,27.3
2020-01-06,28.4
2020-01-07,32.2
2020-01-08,30.9
2020-01-09,31.2
2020-01-10,32.1
2020-01-11,29.7
2020-01-12,30.1
2020-01-13,29.6
2020-01-14,32.6
2020-01-15,31.3
2020-01-16,31.4
2020-01-17,31.2
2020-01-18,31.3
2020-01-19,31.9
2020-01-20,32.4
2020-01-21,31.2
2020-01-22,32.4
2020-01-23,33.3
2020-01-24,33.2
2020-01-25,33.0
2020-01-26,34.9
2020-01-27,33.2
2020-01-28,35.1
2020-01-29,34.9
2020-01-30,32.6
2020-01-31,31.2
2020-02-01,32.3
2020-02-02,32.8
2020-02-03,32.2
2020-02-04,33.0
2020-02-05,34.6
2020-02-06,33.8
2020-02-07,34.9
2020-02-08,33.5
2020-02-09,28.2
2020-02-10,26.6
2020-02-11,30.6
2020-02-12,30.8
2020-02-13,32.6
2020-02-14,32.8
2020-02-15,35.2
2020-02-16,35.4
2020-02-17,34.8
2020-02-18,35.4
2020-02-19,35.2
2020-02-20,34.0
2020-02-21,32.8
2020-02-22,33.4
2020-02-23,34.6
2020-02-24,34.4
2020-02-25,35.5
2020-02-26,33.8
2020-02-27,33.0
2020-02-28,34.9
2020-02-29,35.8
2020-03-01,34.1
2020-03-02,33.9
2020-03-03,34.7
2020-03-04,35.8
2020-03-05,36.7
2020-03-06,33.8
2020-03-07,36.1
2020-03-08,32.6
2020-03-09,34.3
2020-03-10,33.5
2020-03-11,36.5
2020-03-12,34.5
2020-03-13,33.8
2020-03-14,36.3
2020-03-15,35.5
2020-03-16,34.9
2020-03-17,36.7
2020-03-18,37.0
2020-03-19,37.7
2020-03-20,37.2
2020-03-21,37.7
2020-03-22,36.4
2020-03-23,37.1
2020-03-24,37.1
2020-03-25,37.0
2020-03-26,37.2
2020-03-27,37.6
2020-03-28,38.1
2020-03-29,38.0
2020-03-30,38.4
2020-03-31,38.0
2020-05-01,41.0
2020-05-02,40.9
2020-05-03,42.2
2020-05-04,43.3
2020-05-05,44.0
2020-05-06,43.2
2020-05-07,41.9
2020-05-08,39.6
2020-05-09,40.3
2020-05-10,42.2
2020-05-11,38.5
2020-05-12,41.5
2020-05-13,42.5
2020-05-14,41.7
2020-05-15,41.4
2020-05-16,42.3
2020-05-17,41.9
2020-05-18,41.7
2020-05-19,42.3
2020-05-20,41.9
2020-05-21,44.3
2020-05-22,43.5
2020-05-23,44.6
2020-05-24,45.0
2020-05-25,45.1
2020-05-26,43.9
2020-05-27,44.0
2020-05-28,44.6
2020-05-29,45.1
2020-05-30,44.9
2020-05-31,37.8
2020-06-01,39.9
2020-06-02,37.3
2020-06-03,37.8
2020-06-04,37.5
2020-06-05,37.8
2020-06-06,38.3
2020-06-07,39.0
2020-06-08,39.5
2020-06-09,40.0
2020-06-10,40.6
2020-06-11,38.2
2020-06-12,33.2
2020-06-13,32.6
2020-06-14,35.6
2020-06-15,35.8
2020-06-16,37.2
2020-06-17,35.2
2020-06-18,33.0
2020-06-19,35.6
2020-06-20,35.1
2020-06-21,35.7
2020-06-22,33.1
2020-06-23,31.9
2020-06-24,35.4
2020-06-25,38.9
2020-06-26,38.0
2020-06-27,37.5
2020-06-28,38.0
2020-06-29,36.5
2020-06-30,36.1
2020-07-01,36.95
2020-07-02,36.3
2020-07-03,36.15
2020-07-04,35.7
2020-07-05,33.0
2020-07-06,30.55
2020-07-07,30.7
2020-07-08,35.6
2020-07-09,36.0
2020-07-10,35.1
2020-07-11,32.6
2020-07-12,35.6
2020-07-13,35.9
2020-07-14,33.2
2020-07-15,33.5
2020-07-16,33.3
2020-07-17,32.7
2020-07-18,35.2
2020-07-19,37.5
2020-07-20,35.7
2020-07-21,35.9
2020-07-22,35.8
2020-07-23,35.7
2020-07-24,29.3
2020-07-25,35.25
2020-07-26,35.4
2020-07-27,38.0
2020-07-28,35.7
2020-07-29,36.1
2020-07-30,35.3
2020-07-31,37.1
2020-08-01,37.2
2020-08-02,35.8
2020-08-03,36.2
2020-08-04,34.0
2020-08-05,32.6
2020-08-06,32.2
2020-08-07,35.4
2020-08-08,35.7
2020-08-09,33.5
2020-08-10,32.1
2020-08-11,27.5
2020-08-12,33.0
2020-08-13,30.75
2020-08-14,26.9
2020-08-15,28.2
2020-08-16,27.6
2020-08-17,26.35
2020-08-18,29.05
2020-08-19,31.8
2020-08-20,28.35
2020-08-21,26.45
2020-08-22,31.2
2020-08-23,33.7
2020-08-24,34.45
2020-08-25,34.6
2020-08-26,35.05
2020-08-27,32.95
2020-08-28,29.25
2020-08-29,31.5
2020-08-30,33.65
2020-08-31,36.2
2020-09-01,35.8
2020-09-02,36.1
2020-09-03,34.7
2020-09-04,36.4
2020-09-05,35.3
2020-09-06,35.7
2020-09-07,36.3
2020-09-08,36.4
2020-09-09,37.4
2020-09-10,35.0
2020-09-11,36.0
2020-09-12,34.7
2020-09-13,35.4
2020-09-14,32.6
2020-09-15,32.7
2020-09-16,36.1
2020-09-17,33.0
2020-09-18,36.2
2020-09-19,33.1
2020-09-20,35.0
2020-09-21,34.8
2020-09-22,31.9
2020-09-23,34.4
2020-09-24,32.5
2020-09-25,33.9
2020-09-26,33.9
2020-09-27,31.0
2020-09-28,33.2
